evidence_source_id,pmid,doi,title,pubYear,journalTitle,query_ids,screen_decision,screen_reason,screener,screen_date,notes
EPMC-1906,,10.1101/2025.09.18.25335914,The genetic architecture of fibromyalgia across 2.5 million individuals,2025,,Q3_amr_core,pending,,,,
EPMC-1907,40836310,10.1186/s40168-025-02185-9,The genetic diversity and populational specificity of the human gut virome at single-nucleotide resolution.,2025,,Q3_amr_core,pending,,,,
EPMC-1908,40574982,10.3389/fmicb.2025.1603770,"The genotypic characterization of &lt;i&gt;Streptococcus pluranimalium&lt;/i&gt; from aborted bovine fetuses in British Columbia, Canada.",2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1909,41298615,10.1038/s41598-025-26244-1,"The global epidemiology, risk factors, and mortality prediction of nocardiosis: an easily missed opportunistic infection.",2025,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-1910,41334164,10.3389/fmicb.2025.1693785,"The global prevalence, formation, and evolutionary inference of bacteria co-carrying the &lt;i&gt;bla&lt;/i&gt; &lt;sub&gt;NDM&lt;/sub&gt; and &lt;i&gt;mcr&lt;/i&gt; resistance genes.",2025,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1911,41736897,10.3389/fragi.2025.1731621,The gut and circulating virome: emerging players in aging and longevity.,2025,,Q3_amr_core,pending,,,,
EPMC-1912,41035896,10.3389/fmicb.2025.1632435,The human microbiome in clinical translation: from bench to bedside.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1913,41462140,10.1186/s12879-025-12320-4,"The impact of artificial intelligence on the prescribing, selection, resistance, and stewardship of antimicrobials: a scoping review.",2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1914,41472855,10.1002/imt2.70090,The interplay between tissue-resident microbiome and host proteins by integrated multi-omics during progression of colorectal adenoma to carcinoma.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1915,40923594,10.7554/elife.108061,"The lipocone superfamily, a unifying theme in metabolism of lipids, peptidoglycan and exopolysaccharides, inter-organismal conflicts and immunity.",2025,,Q3_amr_core,pending,,,,
EPMC-1916,39677383,10.1080/03036758.2024.2345315,The potential of bacteriocins and bacteriophages to control bacterial disease of crops with a focus on <i>Xanthomonas</i> spp.,2025,,Q3_amr_core,pending,,,,
EPMC-1917,40344182,10.1093/plcell/koaf109,"The resistance awakens: Diversity at the DNA, RNA, and protein levels informs engineering of plant immune receptors from Arabidopsis to crops.",2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1918,41607520,10.3389/fcimb.2025.1697696,The return of a forgotten ally: tabletop scanning electron microscopy in the realm of bacteriology.,2025,,Q3_amr_core,pending,,,,
EPMC-1919,40396743,10.1128/msystems.01571-24,The risk of pathogenicity and antibiotic resistance in deep-sea cold seep microorganisms.,2025,,Q3_amr_core,pending,,,,
EPMC-1920,39906157,10.1016/j.csbj.2025.01.006,The role of artificial intelligence and machine learning in predicting and combating antimicrobial resistance.,2025,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1921,39747786,10.1186/s43556-024-00238-3,The role of artificial intelligence in pandemic responses: from epidemiological modeling to vaccine development.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1922,39979446,10.1038/s41579-025-01155-0,The role of bacterial metabolism in antimicrobial resistance.,2025,,Q3_amr_core,pending,,,,
EPMC-1923,41016251,10.1016/j.mib.2025.102675,The role of mobile genetic elements in adaptation of the microbiota to the dynamic human gut ecosystem.,2025,,Q3_amr_core,pending,,,,
EPMC-1924,41102306,10.1038/s44298-025-00155-4,Therapeutic potential of Shigella phage SSG23 against Shigella sonnei biofilms and in BALB/c mice.,2025,,Q3_amr_core,pending,,,,
EPMC-1925,39979834,10.1186/s12866-025-03785-z,Therapeutic potential of a newly isolated bacteriophage against multi-drug resistant Enterococcus faecalis infections: in vitro and in vivo characterization.,2025,,Q3_amr_core,pending,,,,
EPMC-1926,41097540,10.3390/foods14193374,Threat and Control of &lt;i&gt;tet&lt;/i&gt;(X)-Mediated Tigecycline-Resistant &lt;i&gt;Acinetobacter&lt;/i&gt; sp. Bacteria.,2025,,Q3_amr_core,pending,,,,
EPMC-1927,40061860,10.3389/fmicb.2025.1496716,"Threats across boundaries: the spread of ESBL-positive &lt;i&gt;Enterobacteriaceae&lt;/i&gt; bacteria and its challenge to the ""one health"" concept.",2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1928,41286094,10.1038/s42003-025-09044-1,Three eruptions at the Fagradalsfjall Volcano in Iceland show rapid and predictable microbial community establishment.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1929,40674648,10.1111/tpj.70294,"Through the lens of bioenergy crops: advances, bottlenecks, and promises of plant engineering.",2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1930,41354681,10.1038/s41467-025-67047-2,Tissue-resident microbiota impacts colorectal cancer progression and prognosis.,2025,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-1931,41417894,10.1126/sciadv.ady7028,Topoisomerase III-beta protects from immune dysregulation and tumorigenesis.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1932,40400687,10.3389/fmicb.2025.1461293,Topological data analysis captures horizontal gene transfer in antimicrobial resistance gene families among clinically relevant bacteria.,2025,,Q3_amr_core,pending,,,,
EPMC-1933,41080452,10.1155/ancp/6570955,Toward Precision Medicine in Celiac Disease: Emerging Roles of Multiomics and Artificial Intelligence.,2025,,Q1_protocol_broad|Q2_block_holdout_focus,pending,,,,
EPMC-1934,40425013,10.1016/j.ajhg.2025.05.002,Toward whole-genome inference of polygenic scores with fast and memory-efficient algorithms.,2025,,Q3_amr_core,pending,,,,
EPMC-1935,40153587,10.14336/ad.2025.0218,Towards Precision Aging Biology: Single-Cell Multi-Omics and Advanced AI-Driven Strategies.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1936,40217526,10.1186/s13040-025-00439-8,Towards precision oncology: a multi-level cancer classification system integrating liquid biopsy and machine learning.,2025,,Q3_amr_core,pending,,,,
EPMC-1937,40957922,10.1038/s44259-025-00154-8,Towards the integration of antibiotic resistance gene mobility into environmental surveillance and risk assessment.,2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1938,41675157,10.1002/imo2.70022,"Towards tick virome and emerging tick-borne viruses: Protocols, challenges and perspectives.",2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1939,40859410,10.1186/s13099-025-00746-9,Tracing the evolutionary dynamics of carbapenem-resistant Escherichia coli in recurrent and multi-site infections.,2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1940,41597548,10.3390/microorganisms14010028,Tracking Global Transmission Dynamics of the Plasmid-Mediated <i>mcr</i> Gene: A Genomic Epidemiological Analysis.,2025,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1941,40981420,10.1128/msystems.00575-25,Tracking putative &lt;i&gt;Microcystis&lt;/i&gt; viruses and virus-host associations across distinct phases of a &lt;i&gt;Microcystis&lt;/i&gt;-dominated bloom.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1942,40511936,10.1128/msystems.00323-25,Trade-off between resistance and persistence in high cell density cultures.,2025,,Q3_amr_core,pending,,,,
EPMC-1943,41357433,10.3389/fdgth.2025.1664382,Transforming critical care: the digital revolution's impact on intensive care units.,2025,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1944,40830514,10.1186/s13054-025-05588-0,Transforming sepsis management: AI-driven innovations in early detection and tailored therapies.,2025,,Q3_amr_core,pending,,,,
EPMC-1945,41196040,10.1128/spectrum.00792-25,"Transmission dynamics and molecular characterization of methicillin-resistant &lt;i&gt;S. epidermidis&lt;/i&gt; among men who have sex with men in Guangzhou, China.",2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1946,41092254,10.1111/tpj.70527,Turbo-charging crop improvement: harnessing multiplex editing for polygenic trait engineering and beyond.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1947,41095221,10.3390/plants14193080,Turning Susceptibility into Strength: A New Era of Durable Resistance in Plants Through Genome Editing.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1948,40503882,10.1128/mbio.01231-25,"Two novel Patescibacteria: &lt;i&gt;Phycocordibacter aenigmaticus&lt;/i&gt; gen. nov. sp. nov. and &lt;i&gt;Minusculum obligatum&lt;/i&gt; gen. nov. sp. nov., both associated with microalgae optimized for carbon dioxide sequestration from flue gas.",2025,,Q3_amr_core,pending,,,,
EPMC-1949,41472119,10.3390/vetsci12121140,Two-Component Systems in &lt;i&gt;Pasteurellaceae&lt;/i&gt; and Their Roles in Virulence.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1950,40606626,10.3389/fcimb.2025.1573643,Type VII secretion system gene mutations driving global mycobacterium tuberculosis transmission revealed by whole genomic sequence.,2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1951,40699637,10.3390/cimb47040238,Ultrasensitive CRISPR/Cas12a-Based System for Detection of &lt;i&gt;Bla&lt;/i&gt;&lt;sub&gt;OXA-1&lt;/sub&gt; Gene in Antibiotic-Resistant Microorganisms.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1952,40544303,10.1186/s40168-025-02145-3,Uncovering encrypted antimicrobial peptides in health-associated Lactobacillaceae by large-scale genomics and machine learning.,2025,,Q3_amr_core,pending,,,,
EPMC-1953,41409548,10.3389/fcimb.2025.1716723,Uncovering the potential virulence factors of emerging pathogens using AI/ML-based tools: a case study in &lt;i&gt;Emergomyces africanus&lt;/i&gt;.,2025,,Q3_amr_core,pending,,,,
EPMC-1954,41595988,10.3390/bioengineering13010051,Understanding and Advancing Wound Healing in the Era of Multi-Omic Technology.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1955,41087479,10.1038/s41598-025-16701-2,Understanding the regulatory grammar of sepsis-causing Staphylococcus aureus bacteria using contexualised DNA language models.,2025,,Q3_amr_core,pending,,,,
EPMC-1956,40397889,10.1371/journal.ppat.1013155,Unique growth and morphology properties of Clade 5 Clostridioides difficile strains revealed by single-cell time-lapse microscopy.,2025,,Q3_amr_core,pending,,,,
EPMC-1957,40603299,10.1038/s41467-025-61202-5,Universal rules govern plasmid copy number.,2025,,Q3_amr_core,pending,,,,
EPMC-1958,41009902,10.3390/antibiotics14090924,Unlocking Antimicrobial Peptides from Marine Invertebrates: A Comprehensive Review of Antimicrobial Discovery.,2025,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1959,39942653,10.3390/molecules30030550,Unlocking Antimicrobial Peptides: In Silico Proteolysis and Artificial Intelligence-Driven Discovery from Cnidarian Omics.,2025,,Q3_amr_core,pending,,,,
EPMC-1960,41280417,10.3389/fvets.2025.1691572,Unlocking farm-level antimicrobial resistance: a qualitative study of researchers' experiences and challenges.,2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1961,41156872,10.3390/microorganisms13102414,Unlocking the Potential of &lt;i&gt;vB&lt;/i&gt;_&lt;i&gt;EfaS&lt;/i&gt;_&lt;i&gt;LOK1&lt;/i&gt;: A Newly Isolated Bacteriophage Against &lt;i&gt;Enterococcus faecalis&lt;/i&gt;.,2025,,Q3_amr_core,pending,,,,
EPMC-1962,40846678,10.1111/1751-7915.70185,Unlocking the Synthetic Potential of Yarrowia lipolytica: Innovating Gene Expression Tools.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1963,41028902,10.1038/s44298-025-00150-9,Unlocking the genomic repertoire of a cultivated megaphage.,2025,,Q3_amr_core,pending,,,,
EPMC-1964,41099138,10.1093/molbev/msaf264,Unraveling Epistatic Interactions Between Sites Under Drug-Dependent Selection in the Mycobacterium tuberculosis Genome.,2025,,Q3_amr_core,pending,,,,
EPMC-1965,41133153,10.3389/fmed.2025.1629008,"Unraveling brucellosis: advances in pathogenesis, diagnostic strategies, therapeutic innovations, and public health perspectives.",2025,,Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1966,41195419,10.3389/fmolb.2025.1679650,Unraveling metabolic reprogramming in &lt;i&gt;Δhnox&lt;/i&gt; &lt;i&gt;Paracoccus denitrificans&lt;/i&gt;: a time-resolved metabolomics and AI-Powered proteome modeling approach.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1967,40985348,10.1002/advs.202511920,"Unveiling Novel Viral Diversity, Biogeography, and Host Networks in Wildlife Through High-Throughput Sequencing Data Mining.",2025,,Q3_amr_core,pending,,,,
EPMC-1968,40285579,10.1002/advs.202417560,Unveiling Salt Tolerance Mechanisms in Plants: Integrating the KANMB Machine Learning Model With Metabolomic and Transcriptomic Analysis.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1969,40438350,10.1093/nsr/nwaf128,Unveiling horizontal gene transfer in the gut microbiome: bioinformatic strategies and challenges in metagenomics analysis.,2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1970,41162893,10.1186/s12866-025-04394-6,Unveiling meropenem resistance and co-resistance patterns in Klebsiella pneumoniae and Acinetobacter baumannii: a global genome analysis using ML/DL and association mining.,2025,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1971,39756573,10.1016/j.jare.2025.01.005,Unveiling novel antimicrobial peptides from the ruminant gastrointestinal microbiomes: A deep learning-driven approach yields an anti-MRSA candidate.,2025,,Q3_amr_core,pending,,,,
EPMC-1972,40275408,10.1186/s40793-025-00703-8,Unveiling plasmid diversity and functionality in pristine groundwater.,2025,,Q3_amr_core,pending,,,,
EPMC-1973,40847264,10.1007/s44197-025-00455-1,Unveiling the Future of Infective Endocarditis Diagnosis: The Transformative Role of Metagenomic Next-Generation Sequencing in Culture-Negative Cases.,2025,,Q3_amr_core,pending,,,,
EPMC-1974,41283681,10.1128/msystems.00950-25,Unveiling the landscape of prokaryotic global regulators through deep protein language models.,2025,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1975,40152610,10.1128/msystems.00201-25,Unveiling the role of phages in shaping the periodontal microbial ecosystem.,2025,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1976,40856868,10.1007/s11274-025-04512-6,Updates on therapeutic targeting of diguanylate cyclase for addressing bacterial infections: A comprehensive review.,2025,,Q3_amr_core,pending,,,,
EPMC-1977,41070122,10.3389/fmicb.2025.1669531,"Urban wastewater overflows as hotspots for dissemination of bacteria producing extended-spectrum β-lactamases and carbapenemases in the Suquía River, Argentina.",2025,,Q1_protocol_broad|Q3_amr_core,pending,,,,
EPMC-1978,40231625,10.1080/19490976.2025.2492376,Urease in acetogenic &lt;i&gt;Lachnospiraceae&lt;/i&gt; drives urea carbon salvage in SCFA pools.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1979,40725635,10.3390/jcm14144942,Use of Artificial Intelligence Methods for Improved Diagnosis of Urinary Tract Infections and Urinary Stone Disease.,2025,,Q1_protocol_broad|Q2_block_holdout_focus|Q3_amr_core,pending,,,,
EPMC-1980,41640411,10.3389/fmicb.2025.1735729,Use of PGPB in bio-fertilisation: preserving the soil microbiome and enhancing field production of alfalfa.,2025,,Q3_amr_core,pending,,,,
EPMC-1981,41010433,10.3390/life15091490,Use of Two PGPB Strains for the Valorization of Wastewater Sludge and Formulation of a Biofertilizer for the Recovery of &lt;i&gt;Quercus ilex&lt;/i&gt;.,2025,,Q3_amr_core,pending,,,,
EPMC-1982,41329040,10.1093/bib/bbaf637,Using a consensus machine learning approach to identify host biomarkers associated with treatment response in pulmonary tuberculosis.,2025,,Q2_block_holdout_focus,pending,,,,
EPMC-1983,,,Using core genome and machine learning for serovar prediction in Salmonella enterica subspecies I strains,2025,,Q3_amr_core,pending,,,,
EPMC-1984,40210591,10.1093/femsle/fnaf040,Using core genome and machine learning for serovar prediction in Salmonella enterica subspecies I strains.,2025,,Q3_amr_core,pending,,,,
EPMC-1985,40063675,10.1099/mgen.0.001365,Using gut microbiome metagenomic hypervariable features for diabetes screening and typing through supervised machine learning.,2025,,Q2_block_holdout_focus,pending,,,,
